0.0069282,482.48,42,29.714,29.864,0.15011,39.177,39.177,7.1993e-06,41.274,45.557,4.2831,56.517,58.805,2.2882
0.0069282,505.73,43,29.996,30.078,0.08152,39.945,39.945,7.2524e-05,42.22,46.261,4.041,56.892,59.661,2.769
0.0069282,529.52,44,30.263,30.275,0.011898,40.66,40.66,0.00014328,43.164,47,3.8364,57.297,60.519,3.2221
0.0069282,553.87,45,30.457,30.459,0.0015856,41.067,41.067,4.3629e-05,44.104,47.769,3.6646,57.746,61.378,3.6324
0.0069282,578.76,46,30.636,30.635,0.00018402,42.316,42.316,2.1204e-05,45.042,48.563,3.521,58.225,62.237,4.0117
0.0069282,604.19,47,30.823,30.823,7.1687e-06,42.639,42.639,2.8935e-05,45.978,49.379,3.4018,58.736,63.095,4.3588
0.0069282,630.18,48,30.961,30.961,0.00020207,43.837,43.837,0.00019686,46.91,50.213,3.3034,59.279,63.804,4.5257
0.0069282,656.71,49,31.201,31.201,2.4661e-05,43.455,43.455,5.1871e-06,47.839,51.062,3.2231,59.857,64.463,4.6054
0.0069282,683.79,50,31.451,31.451,2.4749e-05,45.234,45.234,9.7337e-05,48.766,51.924,3.1581,60.469,65.157,4.6885
0.0069282,711.41,51,31.634,31.635,0.0001965,45.759,45.759,5.0497e-07,49.689,52.795,3.1066,61.107,65.85,4.7424
0.0069282,739.58,52,31.662,31.663,0.0010383,46.621,46.621,5.3524e-05,50.609,53.675,3.0666,61.771,66.572,4.801
0.0069282,768.3,53,31.542,31.541,0.00082303,47.345,47.345,9.3885e-05,51.525,54.562,3.0368,62.467,67.297,4.8302
0.0069282,797.57,54,32.031,32.032,0.00048702,48.166,48.166,6.2492e-05,52.439,55.455,3.016,63.181,68.042,4.8601
0.0069282,827.38,55,32.331,32.331,0.00022446,48.535,48.534,0.000136,53.349,56.352,3.003,63.92,68.793,4.8729
0.0069282,857.74,56,32.47,32.471,0.00033101,49.029,49.029,6.3622e-05,54.255,57.252,2.9971,64.674,69.557,4.8822
0.0069282,888.65,57,32.513,32.513,6.5649e-05,49.965,49.965,2.8632e-05,55.158,58.155,2.9975,65.448,70.329,4.8807
0.0069282,920.1,58,32.55,32.55,3.0857e-05,50.648,50.648,1.3235e-07,56.057,59.061,3.0037,66.233,71.107,4.874
0.0069282,952.1,59,32.628,32.628,7.5795e-05,51.206,51.206,0.00016273,56.952,59.968,3.0151,67.029,71.894,4.8652
0.0069282,984.65,60,32.126,32.126,0.00015812,51.102,51.101,2.0009e-05,57.844,60.875,3.0312,67.835,72.684,4.8485
0.0069282,1017.7,61,32.966,32.966,2.3547e-06,51.832,51.832,0.00020549,58.732,61.784,3.0518,68.647,73.482,4.8341
0.0069282,1051.4,62,32.272,32.272,0.00016268,51.197,51.197,8.0418e-05,59.616,62.692,3.0765,69.464,74.279,4.8154
0.0069282,1085.6,63,32.518,32.518,0.00012113,52.161,52.161,1.1611e-05,60.496,63.601,3.1051,70.284,75.083,4.7994
0.0069282,1120.3,64,33.267,33.267,1.1737e-05,54.615,54.615,2.6191e-05,61.371,64.509,3.1372,71.104,75.885,4.781
0.0069282,1155.6,65,33.01,33.01,0.00022813,54.486,54.486,8.2942e-05,62.243,65.416,3.1727,71.924,76.692,4.7679
0.0069282,1191.4,66,32.446,32.446,0.00015925,54.551,54.551,0.00020589,63.11,66.322,3.2115,72.742,77.497,4.7542
0.0069282,1227.8,67,33.614,33.614,6.2104e-05,56.292,56.293,0.00049339,63.973,67.227,3.2534,73.557,78.303,4.7456
0.0069282,1264.7,68,32.83,32.831,0.0007358,56.844,56.844,0.00014927,64.832,68.13,3.2983,74.368,79.107,4.7395
0.0069282,1302.2,69,32.81,32.81,0.00020739,57.478,57.478,8.712e-05,65.686,69.032,3.3461,75.173,79.911,4.7378
0.0069282,1340.2,70,33.572,33.572,6.6794e-05,51.097,51.097,0.00019758,66.536,69.932,3.3967,75.972,80.713,4.7408
0.0069282,1378.8,71,32.706,32.706,4.503e-05,58.527,58.528,8.8316e-05,67.38,70.83,3.45,76.764,81.512,4.7475
0.0069282,1417.9,72,33.231,33.231,0.00058582,55.877,55.876,0.00010449,68.221,71.727,3.5059,77.549,82.31,4.7609
0.0069282,1457.6,73,34.087,34.087,0.00037302,54.167,54.167,0.00011995,69.056,72.62,3.5643,78.325,83.101,4.7762
0.0069282,1497.8,74,33.214,33.215,0.00056094,60.033,60.034,3.597e-05,69.886,73.512,3.6253,79.093,83.893,4.7998
0.0069282,1538.5,75,33.826,33.826,3.5405e-06,60.193,60.193,0.0002729,70.712,74.401,3.6887,79.852,84.677,4.8249
0.0069282,1579.8,76,32.813,32.813,0.00028008,52.235,52.236,0.00024948,71.532,75.287,3.7544,80.602,85.459,4.8574
0.0069282,1621.7,77,33.655,33.655,0.00062787,50.448,50.449,0.00031002,72.348,76.17,3.8226,81.342,86.236,4.8938
0.0069282,1664.1,78,34.054,34.054,8.7457e-05,61.837,61.837,0.00032571,73.158,77.051,3.8931,82.073,87.008,4.9347
0.0069282,1707,79,33.245,33.245,0.00031738,61.343,61.343,2.1445e-05,73.962,77.928,3.9659,82.794,87.776,4.9819
0.0069282,1750.5,80,34.474,34.474,5.1903e-05,61.675,61.675,2.9533e-05,74.762,78.803,4.0408,83.505,88.537,5.0315
0.0069282,1794.5,81,34.503,34.503,0.00020399,63.255,63.255,0.0001868,75.556,79.674,4.118,84.207,89.294,5.0875
0.0069282,1839.1,82,34.236,34.236,0.00025402,54.912,54.912,0.00043173,76.344,80.541,4.1974,84.897,90.044,5.1466
0.0069282,1884.2,83,33.153,33.153,4.3935e-07,62.943,62.943,0.00013561,77.127,81.406,4.2788,85.578,90.789,5.2105
0.0069282,1929.9,84,33.007,33.007,0.00012353,48.637,48.637,8.4938e-05,77.904,82.266,4.3623,86.249,91.529,5.2797
0.0069282,1976.1,85,34.53,34.53,0.00014555,63.607,63.607,0.00023493,78.675,83.123,4.4478,86.909,92.26,5.3509
0.0069282,2022.9,86,33.072,33.071,0.000345,65.482,65.482,7.4597e-05,79.441,83.848,4.4076,87.559,92.987,5.428
0.0069282,2070.2,87,34.732,34.732,3.9448e-05,58.967,58.967,0.00013204,80.2,84.329,4.1286,88.199,93.707,5.5078
0.0069282,2118.1,88,35.003,35.003,0.0003222,64.669,64.669,1.3045e-05,80.954,84.798,3.844,88.829,94.421,5.5915
0.0069282,2166.5,89,34.857,34.857,2.1556e-05,56.554,56.554,0.00037528,81.701,85.255,3.5538,89.449,95.129,5.6806
0.0069282,2215.5,90,34.563,34.563,0.00024657,52.08,52.08,5.2606e-05,82.442,85.7,3.2583,90.059,95.829,5.7707
0.0069282,2265,91,33.215,33.216,0.0013159,64.494,64.494,2.3475e-05,83.177,86.135,2.9577,90.658,96.524,5.8655
0.0069282,2315,92,34.526,34.526,8.513e-05,65.304,65.304,0.0005313,83.906,86.558,2.6523,91.248,97.213,5.9648
0.0069282,2365.6,93,34.935,34.935,0.00016496,66.516,66.516,7.438e-05,84.628,86.97,2.3422,91.829,97.894,6.0652
0.0069282,2416.8,94,35.038,35.037,0.00022269,51.075,51.076,0.00025894,85.343,87.371,2.0277,92.4,98.57,6.17
0.0069282,2468.5,95,35.054,35.055,0.00054607,67.501,67.501,0.0002132,86.052,87.762,1.7091,92.962,99.24,6.2783
0.0069282,2520.7,96,33.212,33.212,0.00029672,66.81,66.809,0.00069943,86.755,88.142,1.3866,93.514,99.902,6.3876
0.0069282,2573.5,97,33.483,33.483,0.00051199,65.535,65.535,8.6475e-05,87.451,88.511,1.0605,94.059,100.56,6.5004
0.0069282,2626.8,98,34.699,34.699,8.665e-05,68.683,68.683,0.00011457,88.14,88.871,0.73119,94.595,101.21,6.616
0.0069282,2680.7,99,34.494,34.494,0.0006811,59.513,59.513,4.9985e-05,88.822,89.22,0.39881,95.124,101.86,6.7307
0.0069282,2735.1,100,33.324,33.324,4.6523e-06,67.413,67.412,0.00035146,89.497,89.56,0.063712,95.648,102.49,6.8466
0.0069282,2790.1,101,35.234,35.235,0.00046136,70.509,70.509,5.9435e-05,89.948,89.947,0.00044655,96.279,103.13,6.8504
0.0069282,2845.6,102,34.03,34.029,0.00078677,70.559,70.559,5.2429e-05,90.274,90.274,6.8887e-06,97.055,103.76,6.7016
0.0069282,2901.7,103,35.352,35.352,0.00013665,71.346,71.346,5.3354e-05,91.414,91.414,0.00030333,97.826,104.38,6.5536
0.0069282,2958.3,104,33.759,33.757,0.0018913,65.501,65.501,0.00055451,91.914,91.91,0.0034081,98.591,105,6.4071
0.0069282,3015.5,105,33.317,33.316,0.00035027,65.026,65.026,0.00049297,91.25,91.253,0.0027945,99.349,105.61,6.262
0.0069282,3073.2,106,34.804,34.804,0.00021425,71.525,71.525,0.00062194,93.085,93.085,0.0002959,100.1,106.22,6.1173
0.0069282,3131.5,107,33.349,33.348,0.00047255,71.097,71.097,0.00018045,92.799,92.799,0.00086513,100.85,106.82,5.9752
0.0069282,3190.3,108,33.755,33.756,0.00070171,70.145,70.145,4.577e-05,94.51,94.511,0.00081182,101.58,107.42,5.8361
0.0069282,3249.6,109,35.078,35.078,4.4529e-06,69.32,69.321,0.00048867,93.786,93.787,0.00055454,102.32,108.02,5.6992
0.0069282,3309.5,110,35.436,35.436,4.9191e-05,68.952,68.952,2.6214e-06,95.441,95.44,0.00045211,103.04,108.61,5.5648
0.0069282,3370,111,34.633,34.633,4.7591e-05,71.959,71.959,0.00033103,96,96.001,0.0013724,103.76,109.19,5.4345
0.0069282,3431,112,35.108,35.108,6.1629e-05,62.207,62.207,0.00026917,96.568,96.567,0.0012541,104.47,109.77,5.3085
0.0069282,3492.5,113,33.435,33.435,7.5206e-06,53.148,53.148,0.00014377,97.549,97.546,0.0028804,105.17,110.35,5.1858
0.0069282,3554.6,114,33.417,33.418,0.0011022,62.901,62.901,0.00056018,97.916,97.917,0.00050992,105.86,110.93,5.0674
0.0069282,3617.2,115,34.529,34.53,0.00087931,49.663,49.663,9.6372e-05,98.497,98.494,0.0026639,106.54,111.5,4.9545
0.0069282,3680.4,116,33.444,33.445,0.00039222,50.387,50.386,0.0008011,98.627,98.631,0.0043979,107.22,112.06,4.8471
0.0069282,3744.1,117,34.99,34.991,0.00065351,65.545,65.545,3.8936e-05,98.977,98.976,0.0010287,107.88,112.63,4.7437
0.0069282,3808.4,118,33.599,33.598,0.00042147,68.246,68.246,0.00020485,100.24,100.23,0.0021991,108.54,113.19,4.6467
0.0069282,3873.2,119,35.171,35.171,0.00036426,68.796,68.795,0.00017122,97.146,97.149,0.0038262,109.19,113.74,4.5563
0.0069282,3938.6,120,33.519,33.52,8.8513e-05,71.951,71.951,7.7774e-05,101.17,101.17,0.0019728,109.82,114.3,4.4707
0.0069282,4004.5,121,34.791,34.791,6.6359e-05,60.649,60.648,0.00049869,100.78,100.77,0.0022039,110.45,114.84,4.3918
0.0069282,4071,122,34.799,34.798,0.00079083,75.418,75.418,9.6377e-06,100.83,100.83,0.0038667,111.07,115.39,4.3202
