0.006,3583.6,123,94.047,117.91,23.866
0.006,3642.1,124,94.462,117.91,23.451
0.006,3701.1,125,94.871,117.91,23.042
0.006,3760.6,126,95.275,117.91,22.638
0.006,3820.5,127,95.674,117.91,22.238
0.006,3880.9,128,96.068,117.91,21.844
0.006,3941.8,129,96.458,117.91,21.455
0.006,4003.1,130,96.842,117.91,21.071
0.006,4064.9,131,97.221,117.91,20.691
0.006,4127.2,132,97.596,117.91,20.317
0.006,4190,133,97.966,117.91,19.947
0.006,4253.2,134,98.331,117.91,19.581
0.006,4317,135,98.692,117.91,19.221
0.006,4381.2,136,99.048,117.91,18.865
0.006,4445.8,137,99.399,117.91,18.513
0.006,4511,138,99.746,117.91,18.166
0.006,4576.6,139,100.09,117.91,17.824
0.006,4642.7,140,100.43,117.91,17.486
0.006,4709.2,141,100.76,117.91,17.152
0.006,4776.3,142,101.09,117.91,16.822
0.006,4843.8,143,101.42,117.91,16.497
0.006,4911.7,144,101.74,117.91,16.175
0.006,4980.2,145,102.05,117.91,15.858
0.006,5049.1,146,102.37,117.91,15.545
0.006,5118.5,147,102.68,117.91,15.236
0.006,5188.4,148,102.98,117.91,14.931
0.006,5258.8,149,103.28,117.91,14.63
0.006,5329.6,150,103.58,117.91,14.333
0.006,5400.9,151,103.87,117.91,14.039
0.006,5472.7,152,104.16,117.91,13.749
0.006,5544.9,153,104.45,117.91,13.463
0.006,5617.6,154,104.73,117.91,13.181
0.006,5690.8,155,105.01,117.91,12.902
0.006,5764.5,156,105.29,117.91,12.627
0.006,5838.6,157,105.56,117.91,12.355
0.006,5913.2,158,105.83,117.91,12.087
0.006,5988.3,159,106.09,117.91,11.822
0.006,6063.9,160,106.35,117.91,11.561
0.006,6139.9,161,106.61,117.91,11.303
0.006,6216.4,162,106.86,117.91,11.048
0.006,6293.4,163,107.12,117.91,10.796
0.006,6370.9,164,107.36,117.91,10.548
0.006,6448.8,165,107.61,117.91,10.303
0.006,6527.2,166,107.85,117.91,10.061
0.006,6606.1,167,108.09,117.91,9.8219
0.006,6685.4,168,108.33,117.91,9.5859
0.006,6765.3,169,108.56,117.91,9.3529
0.006,6845.6,170,108.79,117.91,9.1229
0.006,6926.3,171,109.02,117.91,8.8958
0.006,7007.6,172,109.24,117.91,8.6715
0.006,7089.3,173,109.46,117.91,8.4501
0.006,7171.5,174,109.68,117.91,8.2315
0.006,7254.2,175,109.9,117.91,8.0155
0.006,7337.3,176,110.11,117.91,7.8024
0.006,7420.9,177,110.32,117.91,7.5918
0.006,7505,178,110.53,117.91,7.3839
0.006,7589.6,179,110.73,117.91,7.1786
0.006,7674.6,180,110.94,117.91,6.9759
0.006,7760.1,181,111.14,117.91,6.7757
0.006,7846.1,182,111.33,117.91,6.5779
0.006,7932.6,183,111.53,117.91,6.3827
0.006,8019.5,184,111.72,117.91,6.1898
0.006,8106.9,185,111.91,117.91,5.9993
0.006,8194.8,186,112.1,117.91,5.8112
0.006,8283.1,187,112.29,117.91,5.6253
0.006,8372,188,112.47,117.91,5.4418
0.006,8461.3,189,112.65,117.91,5.2605
0.006,8551,190,112.83,117.91,5.0815
0.006,8641.3,191,113.01,117.91,4.9046
0.006,8732,192,113.18,117.91,4.7298
0.006,8823.2,193,113.36,117.91,4.5572
0.006,8914.9,194,113.53,117.91,4.3867
0.006,9007,195,113.69,117.91,4.2183
0.006,9099.6,196,113.86,117.91,4.0519
0.006,9192.7,197,114.03,117.91,3.8875
0.006,9286.3,198,114.19,117.91,3.7251
0.006,9380.3,199,114.35,117.91,3.5646
0.006,9474.8,200,114.51,117.91,3.406
0.006,9569.8,201,114.66,117.91,3.2494
0.006,9665.3,202,114.82,117.91,3.0946
0.006,9761.2,203,114.97,117.91,2.9416
0.006,9857.6,204,115.12,117.91,2.7905
0.006,9954.5,205,115.27,117.91,2.6412
0.006,10052,206,115.42,117.91,2.4936
0.006,10150,207,115.56,117.91,2.3478
0.006,10248,208,115.71,117.91,2.2036
0.006,10347,209,115.85,117.91,2.0612
0.006,10446,210,115.99,117.91,1.9205
0.006,10546,211,116.13,117.91,1.7813
0.006,10646,212,116.27,117.91,1.6438
0.006,10747,213,116.4,117.91,1.5079
0.006,10848,214,116.54,117.91,1.3736
0.006,10949,215,116.67,117.91,1.2408
0.006,11051,216,116.8,117.91,1.1096
0.006,11154,217,116.93,117.91,0.97987
0.006,11257,218,117.06,117.91,0.85162
0.006,11361,219,117.19,117.91,0.72485
0.006,11465,220,117.31,117.91,0.59952
0.006,11569,221,117.44,117.91,0.47562
0.006,11674,222,117.56,117.91,0.35313
0.006,11779,223,117.68,117.91,0.23203
0.006,11885,224,117.8,117.91,0.1123
0.006,11992,225,117.92,117.92,0.0014567
0.006,12098,226,118.04,118.03,0.0024007
0.006,12206,227,117.92,117.92,0.00078329
0.006,12313,228,118.03,118.03,0.00052152
0.006,12422,229,117.92,117.92,0.0023731
0.006,12530,230,118.03,118.03,0.00080369
0.006,12640,231,118.53,118.52,0.0014506
0.006,12749,232,118.67,118.67,0.0056198
0.006,12859,233,118.67,118.67,0.00053024
0.006,12970,234,117.97,117.97,0.0016879
0.006,13081,235,118.86,118.85,0.004272
0.006,13193,236,118.67,118.67,0.00022342
0.006,13305,237,119,119,0.00041164
0.006,13417,238,119.19,119.19,0.00059689
0.006,13530,239,118.83,118.83,0.00012621
0.006,13644,240,117.91,117.91,0.00020799
0.006,13758,241,118.66,118.67,0.0047017
0.006,13872,242,119.39,119.39,0.0022694
0.006,13987,243,118.66,118.67,0.0027825
0.006,14102,244,119.85,119.84,0.0005412
0.006,14218,245,119.4,119.39,0.0038135
0.006,14334,246,119.39,119.39,0.0012011
0.006,14451,247,118.04,118.03,0.0084288
0.006,14568,248,118.4,118.4,0.0030408
0.006,14686,249,119.39,119.39,0.0008545
0.006,14804,250,118.82,118.83,0.0012564
0.006,14923,251,118.88,118.88,0.0013593
0.006,15042,252,118.1,118.1,0.0044884
0.006,15162,253,119.41,119.41,0.0012438
0.006,15282,254,120.09,120.09,0.0033711
0.006,15403,255,120.93,120.93,0.0054776
