0.0077942,1824.4,77,46.158,46.158,8.7176e-05,65.787,69.874,4.0877,86.629,103.54,16.91
0.0077942,1872.1,78,45.379,45.379,2.482e-06,66.39,69.874,3.4842,87.554,104.56,17.01
0.0077942,1920.4,79,46.437,46.437,2.8821e-05,66.986,69.874,2.8881,88.472,105.59,17.117
0.0077942,1969.3,80,44.343,44.344,7.5603e-05,67.575,69.874,2.2995,89.382,106.61,17.228
0.0077942,2018.8,81,44.45,44.45,0.00010327,68.156,69.874,1.7184,90.285,107.63,17.346
0.0077942,2069,82,44.048,44.048,0.00012298,68.73,69.874,1.1446,91.18,108.65,17.468
0.0077942,2119.8,83,45.437,45.437,2.3458e-06,69.296,69.874,0.57813,92.067,109.66,17.595
0.0077942,2171.2,84,45.945,45.945,1.0165e-05,69.855,69.874,0.018982,92.947,110.67,17.728
0.0077942,2223.2,85,44.325,44.325,8.7032e-05,70.385,70.385,2.1515e-05,93.819,111.68,17.865
0.0077942,2275.8,86,44.538,44.538,9.0989e-05,70.908,70.908,1.7976e-05,94.684,112.69,18.007
0.0077942,2329,87,44.512,44.512,3.313e-05,71.481,71.481,2.3474e-06,95.54,113.69,18.154
0.0077942,2382.9,88,44.589,44.589,0.00016547,71.957,71.957,0.00026479,96.389,114.69,18.306
0.0077942,2437.3,89,47.73,47.73,0.00010853,71.848,71.848,0.00026258,97.229,115.69,18.462
0.0077942,2492.4,90,45.527,45.527,1.6501e-05,72.759,72.759,0.00022343,98.062,116.68,18.622
0.0077942,2548.1,91,46.447,46.447,5.8154e-05,73.204,73.204,4.3385e-05,98.886,117.67,18.788
0.0077942,2604.4,92,47.702,47.702,4.682e-05,73.286,73.287,0.00099412,99.703,118.66,18.957
0.0077942,2661.3,93,48.244,48.245,0.00029239,72.952,72.952,9.0143e-05,100.51,119.64,19.131
0.0077942,2718.9,94,47.118,47.118,1.7277e-06,74.263,74.263,0.00022002,101.31,120.62,19.309
0.0077942,2777,95,44.924,44.924,8.7271e-05,75.48,75.48,0.00039296,102.1,121.6,19.491
0.0077942,2835.8,96,45.12,45.12,2.3542e-05,75.809,75.808,0.00052292,102.89,122.57,19.677
0.0077942,2895.2,97,45.682,45.682,0.00022891,72.185,72.185,6.6897e-05,103.66,123.53,19.868
0.0077942,2955.2,98,48.642,48.642,0.00029235,75.771,75.771,0.00014987,104.43,124.49,20.062
0.0077942,3015.8,99,45.019,45.019,7.2024e-05,77.352,77.352,2.0856e-05,105.19,125.45,20.26
0.0077942,3077,100,46.192,46.192,8.3192e-06,77.204,77.204,0.00044794,105.94,126.41,20.462
0.0077942,3138.9,101,46.835,46.835,0.00016986,72.516,72.516,9.1991e-05,106.69,127.35,20.668
0.0077942,3201.4,102,47.807,47.807,6.0254e-05,78.224,78.224,0.00035394,107.42,128.3,20.877
0.0077942,3264.4,103,48.182,48.183,0.00022944,70.33,70.33,9.9938e-05,108.15,129.24,21.09
0.0077942,3328.1,104,44.993,44.994,0.00012378,78.451,78.451,4.1625e-05,108.87,130.17,21.307
0.0077942,3392.4,105,47.357,47.357,7.8182e-05,79.928,79.928,0.00033754,109.58,131.1,21.527
0.0077942,3457.4,106,47.878,47.878,0.00016862,70.289,70.289,0.00055336,110.28,132.03,21.751
0.0077942,3522.9,107,46.551,46.551,5.1255e-05,78.212,78.211,0.00024936,110.97,132.95,21.977
0.0077942,3589.1,108,45.164,45.164,6.0679e-05,73.464,73.463,0.00020099,111.66,133.87,22.208
0.0077942,3655.8,109,45.763,45.763,3.3065e-05,70.302,70.302,4.1158e-06,112.34,134.78,22.441
0.0077942,3723.2,110,48.885,48.886,0.00025133,81.96,81.96,0.00022821,113.01,135.68,22.678
0.0077942,3791.2,111,45.139,45.139,6.8594e-05,70.648,70.648,0.00011416,113.67,136.58,22.917
0.0077942,3859.8,112,45.177,45.177,0.00010813,80.608,80.608,0.00017108,114.32,137.48,23.16
0.0077942,3929.1,113,49.533,49.533,0.00029082,81.153,81.153,0.00034203,114.97,138.37,23.406
0.0077942,3998.9,114,45.666,45.665,0.00027401,82.458,82.459,0.00013085,115.6,139.26,23.655
0.0077942,4069.4,115,47.187,47.187,1.2488e-06,81.663,81.663,0.00013676,116.23,140.14,23.906
0.0077942,4140.5,116,48.014,48.014,0.00026266,71.299,71.299,0.00022759,116.85,141.01,24.16
0.0077942,4212.2,117,48.213,48.213,0.00017867,70.827,70.827,0.00011226,117.47,141.88,24.417
0.0077942,4284.5,118,45.373,45.373,0.00012572,82.909,82.91,0.00051091,118.07,142.75,24.676
0.0077942,4357.4,119,48.617,48.617,0.00019796,77.296,77.296,1.4672e-05,118.67,143.6,24.937
0.0077942,4430.9,120,49.837,49.838,0.00028982,72.356,72.356,0.00024488,119.26,144.45,25.198
0.0077942,4505.1,121,47.396,47.396,3.9372e-06,71.351,71.351,5.9696e-06,119.84,145.29,25.455
0.0077942,4579.9,122,49.058,49.058,2.6865e-05,85.853,85.853,0.00028152,120.41,146.12,25.707
0.0077942,4655.3,123,46.993,46.993,7.5464e-05,84.849,84.849,5.2235e-05,120.98,146.93,25.954
0.0077942,4731.3,124,46.266,46.266,9.0409e-05,86.829,86.829,7.1988e-05,121.54,147.73,26.195
0.0077942,4807.9,125,49.502,49.502,1.6224e-05,79.236,79.236,0.00026608,122.09,148.52,26.43
0.0077942,4885.1,126,45.734,45.734,4.3543e-05,84.338,84.338,0.00032407,122.63,149.29,26.659
0.0077942,4963,127,50.092,50.092,0.0002888,86.086,86.085,0.00041593,123.17,150.05,26.881
0.0077942,5041.4,128,47.605,47.605,0.0001002,80.426,80.426,0.00045684,123.7,150.79,27.097
0.0077942,5120.5,129,47.952,47.952,6.4924e-05,82.892,82.892,0.00067035,124.22,151.52,27.306
0.0077942,5200.2,130,47.183,47.183,2.9486e-05,87.377,87.377,0.00016229,124.73,152.24,27.508
0.0077942,5280.5,131,49.346,49.346,1.9146e-05,70.025,70.025,5.1352e-05,125.24,152.94,27.703
0.0077942,5361.4,132,48.526,48.526,4.3625e-05,73.293,73.292,0.00047727,125.74,153.63,27.891
0.0077942,5443,133,49.576,49.576,5.388e-06,88.997,88.997,4.9469e-05,126.23,154.3,28.071
0.0077942,5525.1,134,46.358,46.358,5.0435e-05,86.713,86.713,7.6723e-06,126.72,154.96,28.248
0.0077942,5607.9,135,49.805,49.805,1.3358e-05,74.472,74.471,0.0010851,127.19,155.61,28.412
0.0077942,5691.3,136,48.963,48.963,3.0183e-05,69.899,69.899,0.00034219,127.67,156.22,28.558
0.0077942,5775.3,137,47.664,47.665,0.00010552,70.237,70.237,0.00038309,128.13,156.8,28.667
0.0077942,5859.9,138,45.996,45.996,1.6155e-05,70.785,70.785,1.8546e-05,128.59,157.22,28.629
0.0077942,5945.1,139,46.765,46.765,0.00011435,91.09,91.09,0.00017147,129.04,157.22,28.178
0.0077942,6031,140,45.979,45.979,4.2625e-06,82.993,82.993,0.00040702,129.48,157.22,27.733
0.0077942,6117.5,141,50.492,50.492,0.00024086,87.321,87.321,0.00014205,129.92,157.22,27.295
0.0077942,6204.5,142,45.632,45.632,0.00015848,71.131,71.131,7.9133e-05,130.35,157.22,26.863
0.0077942,6292.2,143,45.939,45.939,0.00022254,87.459,87.459,0.00035104,130.78,157.22,26.438
0.0077942,6380.5,144,46.638,46.638,4.0835e-05,87.171,87.171,4.4793e-05,131.2,157.22,26.019
0.0077942,6469.5,145,50.583,50.584,0.00028633,71.737,71.738,0.00015831,131.61,157.22,25.606
0.0077942,6559,146,49.886,49.886,0.00014761,70.975,70.974,0.00079945,132.02,157.22,25.199
0.0077942,6649.2,147,46.449,46.449,6.5767e-05,92.374,92.374,0.00017043,132.42,157.22,24.798
0.0077942,6739.9,148,47.877,47.876,0.00013369,81.283,81.283,3.5982e-05,132.81,157.22,24.403
0.0077942,6831.3,149,50.125,50.125,1.2574e-05,85.976,85.975,0.0002551,133.2,157.22,24.015
0.0077942,6923.3,150,47.428,47.428,8.0893e-06,79.204,79.204,7.7315e-05,133.59,157.22,23.632
0.0077942,7016,151,45.916,45.916,0.00014785,78.863,78.863,0.0001783,133.96,157.22,23.254
0.0077942,7109.2,152,47.3,47.3,1.1657e-05,75.73,75.73,6.1004e-05,134.33,157.22,22.883
0.0077942,7203,153,48.625,48.625,3.4342e-05,94.266,94.266,0.000104,134.7,157.22,22.517
0.0077942,7297.5,154,50.766,50.766,0.00028525,80.064,80.065,0.00038183,135.06,157.22,22.156
0.0077942,7392.6,155,47.186,47.186,7.2711e-05,90.869,90.87,0.00039222,135.42,157.22,21.801
0.0077942,7488.3,156,46.579,46.579,7.9209e-05,92.768,92.768,0.00015212,135.77,157.22,21.452
0.0077942,7584.6,157,46.291,46.291,6.338e-05,93.909,93.909,0.00014907,136.11,157.22,21.107
0.0077942,7681.5,158,50.837,50.837,0.0002848,94.675,94.674,0.00013272,136.45,157.22,20.768
0.0077942,7779.1,159,45.872,45.872,3.4734e-05,88.038,88.038,0.00047474,136.78,157.22,20.434
0.0077942,7877.2,160,49.957,49.957,0.00026092,94.827,94.827,0.00017572,137.11,157.22,20.105
0.0077942,7976,161,50.887,50.887,0.00028448,95.76,95.76,0.00040382,137.44,157.22,19.781
0.0077942,8075.4,162,49.28,49.28,2.5764e-05,82.62,82.619,0.00051298,137.75,157.22,19.462
0.0077942,8175.4,163,46.291,46.29,6.2758e-05,92.124,92.124,0.00020154,138.07,157.22,19.148
0.0077942,8276,164,50.2,50.2,2.9931e-05,90.565,90.565,5.7421e-05,138.38,157.22,18.838
0.0077942,8377.2,165,48.461,48.461,8.8869e-05,95.895,95.896,0.00057693,138.68,157.22,18.534
0.0077942,8479.1,166,47.484,47.484,0.00023798,71.034,71.034,4.3186e-05,138.98,157.22,18.234
0.0077942,8581.6,167,46.71,46.71,4.528e-06,96.749,96.75,0.00093494,139.28,157.22,17.938
0.0077942,8684.6,168,48.666,48.666,0.00024375,86.018,86.018,1.6139e-06,139.57,157.22,17.647
0.0077942,8788.3,169,47.36,47.36,9.8618e-05,92.064,92.065,0.00011756,139.86,157.22,17.36
0.0077942,8892.6,170,46.139,46.139,9.8544e-05,79.742,79.741,0.00021239,140.14,157.22,17.078
0.0077942,8997.6,171,48.875,48.875,7.0876e-05,87.352,87.352,0.00035888,140.42,157.22,16.8
0.0077942,9103.1,172,49.764,49.764,0.00015357,96.912,96.911,0.00096596,140.69,157.22,16.526
0.0077942,9209.3,173,51.06,51.06,0.0002833,69.983,69.983,4.7794e-06,140.96,157.22,16.256
0.0077942,9316,174,50.7,50.7,8.3207e-05,97.563,97.563,2.6363e-05,141.23,157.22,15.99
0.0077942,9423.4,175,45.89,45.89,2.7815e-05,93.159,93.158,0.00050723,141.49,157.22,15.728
